dataset,confounder,arm,item,eta2_null
ctrpv2,GrowthPattern,expression,AKAP8,0.0028007230024785805
ctrpv2,GrowthPattern,expression,AKAP8L,0.002760783593880152
ctrpv2,GrowthPattern,expression,AKR7A2,0.003820188949442458
ctrpv2,GrowthPattern,expression,AKT1,0.002066523530229905
ctrpv2,GrowthPattern,expression,AKT2,0.00257958454540581
ctrpv2,GrowthPattern,expression,AKT3,0.0014443229183708354
ctrpv2,GrowthPattern,expression,ALAS1,0.002672542988570018
ctrpv2,GrowthPattern,expression,ALDH7A1,0.0017248975316848723
ctrpv2,GrowthPattern,expression,ALDOA,0.00275106928574587
ctrpv2,GrowthPattern,expression,ALK,0.0028171361795161953
ctrpv2,GrowthPattern,expression,AMDHD2,0.002371479937776258
ctrpv2,GrowthPattern,expression,ANKRD10,0.0026687809486688288
ctrpv2,GrowthPattern,expression,ANLN,0.00219060749290552
ctrpv2,GrowthPattern,expression,ANO10,0.0018752859351321074
ctrpv2,GrowthPattern,expression,ANPEP,0.002431403142885794
ctrpv2,GrowthPattern,expression,ANXA7,0.0011648344172593694
ctrpv2,GrowthPattern,expression,APBB2,0.0022991981611261707
ctrpv2,GrowthPattern,expression,APH1A,0.003178054997507429
ctrpv2,GrowthPattern,expression,APOE,0.0025389223085537115
ctrpv2,GrowthPattern,expression,APP,0.002187959567346414
ctrpv2,GrowthPattern,expression,APPBP2,0.0025813872883285087
ctrpv2,GrowthPattern,expression,ARAF,0.002426717657250087
ctrpv2,GrowthPattern,expression,ARFIP2,0.0024513511668609713
ctrpv2,GrowthPattern,expression,ARHGAP1,0.0028193834734120604
ctrpv2,GrowthPattern,expression,ARHGEF12,0.001583277481204335
ctrpv2,GrowthPattern,expression,ARHGEF2,0.0019227485731426984
ctrpv2,GrowthPattern,expression,ARID4B,0.002432280281034355
ctrpv2,GrowthPattern,expression,ARID5B,0.0027974168229672395
ctrpv2,GrowthPattern,expression,ARL4C,0.0025508849098863327
ctrpv2,GrowthPattern,expression,ARNT2,0.0028915582477470523
ctrpv2,GrowthPattern,expression,ARPP19,0.002370508371293813
ctrpv2,GrowthPattern,expression,ASAH1,0.001800063883433073
ctrpv2,GrowthPattern,expression,ASCC3,0.0027126563910178417
ctrpv2,GrowthPattern,expression,ATF1,0.0017990590524902452
ctrpv2,GrowthPattern,expression,ATF5,0.00259191301214514
ctrpv2,GrowthPattern,expression,ATF6,0.0030689080701359105
ctrpv2,GrowthPattern,expression,ATG3,0.0034530118438616418
ctrpv2,GrowthPattern,expression,ATM,0.00280694199932096
ctrpv2,GrowthPattern,expression,ATMIN,0.0015548933066472515
ctrpv2,GrowthPattern,expression,ATP11B,0.0025651922207299517
ctrpv2,GrowthPattern,expression,ATP1A1,0.002989411418431517
ctrpv2,GrowthPattern,expression,ATP1A2,0.0019896437025278355
ctrpv2,GrowthPattern,expression,ATP1A3,0.0027693420229678834
ctrpv2,GrowthPattern,expression,ATP1A4,0.002374999382583882
ctrpv2,GrowthPattern,expression,ATP1B1,0.0029683365014030443
ctrpv2,GrowthPattern,expression,ATP1B2,0.0024610149206165627
ctrpv2,GrowthPattern,expression,ATP1B3,0.002336905590771719
ctrpv2,GrowthPattern,expression,ATP1B4,0.0018279881466198727
ctrpv2,GrowthPattern,expression,ATP2C1,0.002433571999049472
ctrpv2,GrowthPattern,expression,ATP6V0B,0.002143375974017649
ctrpv2,GrowthPattern,expression,ATP6V1D,0.0020523182482365876
ctrpv2,GrowthPattern,expression,ATR,0.003060782134956816
ctrpv2,GrowthPattern,expression,AURKA,0.0017691257506070358
ctrpv2,GrowthPattern,expression,AURKB,0.0027842136569884777
ctrpv2,GrowthPattern,expression,AURKC,0.00291348317391005
ctrpv2,GrowthPattern,expression,AXIN1,0.0021124308716687734
ctrpv2,GrowthPattern,expression,BACE2,0.002248538654937237
ctrpv2,GrowthPattern,expression,BAD,0.002349086101162165
ctrpv2,GrowthPattern,expression,BAG1,0.0015978395286580106
ctrpv2,GrowthPattern,expression,BAG3,0.0027554237926602576
ctrpv2,GrowthPattern,expression,BAMBI,0.0029520666752860243
ctrpv2,GrowthPattern,expression,BAX,0.0032855753271012673
ctrpv2,GrowthPattern,expression,BCL2,0.002465096804826922
ctrpv2,GrowthPattern,expression,BCL2L1,0.002735712023948026
ctrpv2,GrowthPattern,expression,BCL2L2,0.002352847671596417
ctrpv2,GrowthPattern,expression,BCL7B,0.0024886266219293516
ctrpv2,GrowthPattern,expression,BCR,0.002489956158167785
ctrpv2,GrowthPattern,expression,BDH1,0.002580733196296301
ctrpv2,GrowthPattern,expression,BECN1,0.0016744132675278398
ctrpv2,GrowthPattern,expression,BHLHE40,0.002463777824834367
ctrpv2,GrowthPattern,expression,BID,0.0023914908970042873
ctrpv2,GrowthPattern,expression,BIRC2,0.0022807229687001824
ctrpv2,GrowthPattern,expression,BIRC5,0.0017055735535936693
ctrpv2,GrowthPattern,expression,BLCAP,0.003581476746021485
ctrpv2,GrowthPattern,expression,BLMH,0.003387164312492221
ctrpv2,GrowthPattern,expression,BLTP2,0.0023480366505793894
ctrpv2,GrowthPattern,expression,BLVRA,0.0020020444663607488
ctrpv2,GrowthPattern,expression,BMP4,0.002762532469278907
ctrpv2,GrowthPattern,expression,BNIP3,0.002535711923514982
ctrpv2,GrowthPattern,expression,BNIP3L,0.0023637904580598094
ctrpv2,GrowthPattern,expression,BPHL,0.0025323859498519296
ctrpv2,GrowthPattern,expression,BRAF,0.003191166816467315
ctrpv2,GrowthPattern,expression,BRCA1,0.0026052677523529686
ctrpv2,GrowthPattern,expression,BRD2,0.0020729438059598954
ctrpv2,GrowthPattern,expression,BRD3,0.0031362174310817633
ctrpv2,GrowthPattern,expression,BRD4,0.0017508105772441474
ctrpv2,GrowthPattern,expression,BTK,0.0021820156964060945
ctrpv2,GrowthPattern,expression,BZW2,0.0030267753048785024
ctrpv2,GrowthPattern,expression,C2CD2,0.0021697370891920107
ctrpv2,GrowthPattern,expression,C2CD2L,0.001995643080192496
ctrpv2,GrowthPattern,expression,C2CD5,0.0024099122662840167
ctrpv2,GrowthPattern,expression,C5,0.002271566522823716
ctrpv2,GrowthPattern,expression,CA9,0.003399497725853499
ctrpv2,GrowthPattern,expression,CAB39,0.0025593091412715804
ctrpv2,GrowthPattern,expression,CALM3,0.002508758545531508
ctrpv2,GrowthPattern,expression,CALU,0.0026197969575999505
ctrpv2,GrowthPattern,expression,CAMSAP2,0.0024771504665811956
ctrpv2,GrowthPattern,expression,CANT1,0.002090379649291561
ctrpv2,GrowthPattern,expression,CAPN1,0.001974416803957601
ctrpv2,GrowthPattern,expression,CASC3,0.0017584403267131312
ctrpv2,GrowthPattern,expression,CASP10,0.0026917038797437767
ctrpv2,GrowthPattern,expression,CASP2,0.001999072520791444
ctrpv2,GrowthPattern,expression,CASP3,0.0026409402530511083
ctrpv2,GrowthPattern,expression,CASP7,0.002460768024893077
ctrpv2,GrowthPattern,expression,CAST,0.0020924786245492665
ctrpv2,GrowthPattern,expression,CAT,0.003925133152929493
ctrpv2,GrowthPattern,expression,CBLB,0.0022334196055007914
ctrpv2,GrowthPattern,expression,CBR1,0.0030157629141867406
ctrpv2,GrowthPattern,expression,CBR3,0.0022851885595306146
ctrpv2,GrowthPattern,expression,CCDC85B,0.0030360616424536437
ctrpv2,GrowthPattern,expression,CCDC86,0.002661451199494554
ctrpv2,GrowthPattern,expression,CCDC92,0.003138089922648719
ctrpv2,GrowthPattern,expression,CCL2,0.003266737748488401
ctrpv2,GrowthPattern,expression,CCNA1,0.002449267344501939
ctrpv2,GrowthPattern,expression,CCNA2,0.0021092051660058964
ctrpv2,GrowthPattern,expression,CCNB1,0.001935199319880989
ctrpv2,GrowthPattern,expression,CCND1,0.0029541473249595817
ctrpv2,GrowthPattern,expression,CCND3,0.002642285678230917
ctrpv2,GrowthPattern,expression,CCNE1,0.0023758371311395415
ctrpv2,GrowthPattern,expression,CCNE2,0.0016440889070559283
ctrpv2,GrowthPattern,expression,CCNF,0.0020679452548651002
ctrpv2,GrowthPattern,expression,CCNH,0.00404713866922355
ctrpv2,GrowthPattern,expression,CCP110,0.0023701930450971778
ctrpv2,GrowthPattern,expression,CD320,0.0020419679126468435
ctrpv2,GrowthPattern,expression,CD40,0.0013733428345435576
ctrpv2,GrowthPattern,expression,CD44,0.0024468640282755616
ctrpv2,GrowthPattern,expression,CDC20,0.00195523348352853
ctrpv2,GrowthPattern,expression,CDC25A,0.0020947285644848227
ctrpv2,GrowthPattern,expression,CDC25B,0.0016589773468507
ctrpv2,GrowthPattern,expression,CDC25C,0.0018384568696198824
ctrpv2,GrowthPattern,expression,CDC42,0.003790485911364805
ctrpv2,GrowthPattern,expression,CDC45,0.0024226187114830674
ctrpv2,GrowthPattern,expression,CDC6,0.0020423073818548127
ctrpv2,GrowthPattern,expression,CDCA4,0.0020379342466382336
ctrpv2,GrowthPattern,expression,CDH3,0.0031851960362000555
ctrpv2,GrowthPattern,expression,CDK1,0.002727213477806638
ctrpv2,GrowthPattern,expression,CDK16,0.0019235843571124805
ctrpv2,GrowthPattern,expression,CDK17,0.002026523015065142
ctrpv2,GrowthPattern,expression,CDK19,0.0027395404235846296
ctrpv2,GrowthPattern,expression,CDK2,0.003027119357927127
ctrpv2,GrowthPattern,expression,CDK4,0.0024717515099989804
ctrpv2,GrowthPattern,expression,CDK5,0.002443291901271545
ctrpv2,GrowthPattern,expression,CDK5R1,0.0034468220854148622
ctrpv2,GrowthPattern,expression,CDK6,0.0019427445853931653
ctrpv2,GrowthPattern,expression,CDK7,0.002903574755758309
ctrpv2,GrowthPattern,expression,CDK9,0.0011889798689356788
ctrpv2,GrowthPattern,expression,CDKL5,0.0028426036152194973
ctrpv2,GrowthPattern,expression,CDKN1B,0.0037517621646441525
ctrpv2,GrowthPattern,expression,CDKN2A,0.0032215895594197136
ctrpv2,GrowthPattern,expression,CEBPD,0.003280037379883815
ctrpv2,GrowthPattern,expression,CEBPZ,0.0029804250388054876
ctrpv2,GrowthPattern,expression,CENPE,0.0017997504688963268
ctrpv2,GrowthPattern,expression,CENPF,0.0023874470604243266
ctrpv2,GrowthPattern,expression,CEP55,0.0021182297892297737
ctrpv2,GrowthPattern,expression,CEP57,0.002858257625417582
ctrpv2,GrowthPattern,expression,CERK,0.0032427969586638445
ctrpv2,GrowthPattern,expression,CETN3,0.0035603799184573655
ctrpv2,GrowthPattern,expression,CFLAR,0.001757815592553254
ctrpv2,GrowthPattern,expression,CGRRF1,0.002446727257294278
ctrpv2,GrowthPattern,expression,CHAC1,0.0032627393329241984
ctrpv2,GrowthPattern,expression,CHEK1,0.002349972807671069
ctrpv2,GrowthPattern,expression,CHEK2,0.002901568276959128
ctrpv2,GrowthPattern,expression,CHIC2,0.0027937438254402474
ctrpv2,GrowthPattern,expression,CHMP6,0.002833549346535075
ctrpv2,GrowthPattern,expression,CHN1,0.0018420611570315246
ctrpv2,GrowthPattern,expression,CIAO3,0.002343041599033396
ctrpv2,GrowthPattern,expression,CIAPIN1,0.00212062875042731
ctrpv2,GrowthPattern,expression,CIRBP,0.0027255992693694074
ctrpv2,GrowthPattern,expression,CISD1,0.0022389051773683997
ctrpv2,GrowthPattern,expression,CLIC4,0.002812452338536101
ctrpv2,GrowthPattern,expression,CLPX,0.00248950133169159
ctrpv2,GrowthPattern,expression,CLSTN1,0.003783515282223998
ctrpv2,GrowthPattern,expression,CLTA,0.0015184889443450142
ctrpv2,GrowthPattern,expression,CLTB,0.0017742032337067532
ctrpv2,GrowthPattern,expression,CLTC,0.002385832046125128
ctrpv2,GrowthPattern,expression,CLTCL1,0.0020318074398722307
ctrpv2,GrowthPattern,expression,CMPK1,0.002537942020595617
ctrpv2,GrowthPattern,expression,CNDP2,0.001982295932103998
ctrpv2,GrowthPattern,expression,CNOT4,0.0033280335442864794
ctrpv2,GrowthPattern,expression,CNPY3,0.002336689945583022
ctrpv2,GrowthPattern,expression,CNR2,0.0018063353257093448
ctrpv2,GrowthPattern,expression,COASY,0.0013699805269356525
ctrpv2,GrowthPattern,expression,COG2,0.0024202986446244775
ctrpv2,GrowthPattern,expression,COG4,0.001262615084416643
ctrpv2,GrowthPattern,expression,COG7,0.001865422329820733
ctrpv2,GrowthPattern,expression,COL1A1,0.003902842633082568
ctrpv2,GrowthPattern,expression,COL4A1,0.0041108540217564046
ctrpv2,GrowthPattern,expression,COPB2,0.00198473440377244
ctrpv2,GrowthPattern,expression,COPS7A,0.002571945683410461
ctrpv2,GrowthPattern,expression,CORO1A,0.0019034218485990862
ctrpv2,GrowthPattern,expression,CPNE3,0.0025126852426943227
ctrpv2,GrowthPattern,expression,CPSF4,0.00349322128958512
ctrpv2,GrowthPattern,expression,CPT1A,0.0034698180523185093
ctrpv2,GrowthPattern,expression,CREB1,0.0026974237128329775
ctrpv2,GrowthPattern,expression,CREG1,0.0017310177222960512
ctrpv2,GrowthPattern,expression,CRELD2,0.002676775636247064
ctrpv2,GrowthPattern,expression,CRK,0.001562494298290348
ctrpv2,GrowthPattern,expression,CRKL,0.0021100093558845717
ctrpv2,GrowthPattern,expression,CRTAP,0.0023482786701626663
ctrpv2,GrowthPattern,expression,CRYZ,0.0032494090445965287
ctrpv2,GrowthPattern,expression,CSK,0.002027684349133941
ctrpv2,GrowthPattern,expression,CSNK1A1,0.0024743289730075244
ctrpv2,GrowthPattern,expression,CSNK1E,0.0029436616357222624
ctrpv2,GrowthPattern,expression,CSNK2A1,0.00294252390078304
ctrpv2,GrowthPattern,expression,CSNK2A2,0.00226543452590709
ctrpv2,GrowthPattern,expression,CSRP1,0.002197653343766073
ctrpv2,GrowthPattern,expression,CTNNAL1,0.0018605021728704898
ctrpv2,GrowthPattern,expression,CTNND1,0.0022076009322814795
ctrpv2,GrowthPattern,expression,CTTN,0.002330637756660346
ctrpv2,GrowthPattern,expression,CUL1,0.002586451759514548
ctrpv2,GrowthPattern,expression,CXCL2,0.002032832649742832
ctrpv2,GrowthPattern,expression,CXCR2,0.002356003338511558
ctrpv2,GrowthPattern,expression,CXCR4,0.0020323658640404546
ctrpv2,GrowthPattern,expression,CXXC5,0.00236557744572883
ctrpv2,GrowthPattern,expression,CYB561,0.0028999272264715495
ctrpv2,GrowthPattern,expression,CYTH1,0.0015121900568394113
ctrpv2,GrowthPattern,expression,DAG1,0.002271241927564488
ctrpv2,GrowthPattern,expression,DAXX,0.0015773934602230702
ctrpv2,GrowthPattern,expression,DCK,0.002406865944868508
ctrpv2,GrowthPattern,expression,DCLK1,0.0034958752279511964
ctrpv2,GrowthPattern,expression,DCTD,0.00337297977175867
ctrpv2,GrowthPattern,expression,DCUN1D4,0.0024180862262951847
ctrpv2,GrowthPattern,expression,DDB2,0.0030359677377900193
ctrpv2,GrowthPattern,expression,DDIT4,0.0023636976137547646
ctrpv2,GrowthPattern,expression,DDR1,0.0028878161073385665
ctrpv2,GrowthPattern,expression,DDX10,0.00263833748086337
ctrpv2,GrowthPattern,expression,DDX42,0.002757059387611375
ctrpv2,GrowthPattern,expression,DECR1,0.001978979203433281
ctrpv2,GrowthPattern,expression,DENND2D,0.001479719093481847
ctrpv2,GrowthPattern,expression,DERA,0.0019049744807176053
ctrpv2,GrowthPattern,expression,DFFA,0.0023312419538218045
ctrpv2,GrowthPattern,expression,DFFB,0.003023341832295068
ctrpv2,GrowthPattern,expression,DHDDS,0.0027158532962509923
ctrpv2,GrowthPattern,expression,DHFR,0.0029900068875104396
ctrpv2,GrowthPattern,expression,DHRS7,0.0030885370430540245
ctrpv2,GrowthPattern,expression,DHX29,0.002298867836424994
ctrpv2,GrowthPattern,expression,DIABLO,0.0038503403189125763
ctrpv2,GrowthPattern,expression,DIPK1A,0.0034051573114348825
ctrpv2,GrowthPattern,expression,DLD,0.0026666266390543993
ctrpv2,GrowthPattern,expression,DMTF1,0.002977221578466071
ctrpv2,GrowthPattern,expression,DNAJA3,0.0023834353662857857
ctrpv2,GrowthPattern,expression,DNAJB1,0.0019989211028153004
ctrpv2,GrowthPattern,expression,DNAJB2,0.003159128818643455
ctrpv2,GrowthPattern,expression,DNAJB6,0.0017220045657661252
ctrpv2,GrowthPattern,expression,DNAJC15,0.002908582805604069
ctrpv2,GrowthPattern,expression,DNM1,0.0031201143656009256
ctrpv2,GrowthPattern,expression,DNM1L,0.0016010350734609658
ctrpv2,GrowthPattern,expression,DNMT1,0.0019707552707749344
ctrpv2,GrowthPattern,expression,DNMT3A,0.002532626423092273
ctrpv2,GrowthPattern,expression,DNTTIP2,0.003001263399290983
ctrpv2,GrowthPattern,expression,DPH2,0.0023351668607482215
ctrpv2,GrowthPattern,expression,DRAP1,0.002242005616854495
ctrpv2,GrowthPattern,expression,DRD2,0.0023849353049830322
ctrpv2,GrowthPattern,expression,DSG2,0.0032252772907047375
ctrpv2,GrowthPattern,expression,DUSP11,0.0027823889859167764
ctrpv2,GrowthPattern,expression,DUSP14,0.0022298087041759387
ctrpv2,GrowthPattern,expression,DUSP22,0.002237071129166314
ctrpv2,GrowthPattern,expression,DUSP3,0.0027736299143351416
ctrpv2,GrowthPattern,expression,DUSP4,0.002098365140788258
ctrpv2,GrowthPattern,expression,DUSP6,0.0031773400328612813
ctrpv2,GrowthPattern,expression,DYRK3,0.0017953533851236092
ctrpv2,GrowthPattern,expression,E2F2,0.0018555607861003881
ctrpv2,GrowthPattern,expression,EAPP,0.002860019905729513
ctrpv2,GrowthPattern,expression,EBNA1BP2,0.001992707842752162
ctrpv2,GrowthPattern,expression,ECD,0.0024015225193482377
ctrpv2,GrowthPattern,expression,ECH1,0.00276432342850972
ctrpv2,GrowthPattern,expression,EDEM1,0.003688198147479471
ctrpv2,GrowthPattern,expression,EDN1,0.0024976631345935123
ctrpv2,GrowthPattern,expression,EED,0.0024998270433056725
ctrpv2,GrowthPattern,expression,EFCAB14,0.0021056655137916156
ctrpv2,GrowthPattern,expression,EGF,0.002206698888985711
ctrpv2,GrowthPattern,expression,EGFR,0.002038310853820175
ctrpv2,GrowthPattern,expression,EGR1,0.002394669533585547
ctrpv2,GrowthPattern,expression,EHMT1,0.0017015554927222835
ctrpv2,GrowthPattern,expression,EHMT2,0.0021920365191226135
ctrpv2,GrowthPattern,expression,EIF4A2,0.002941401080288646
ctrpv2,GrowthPattern,expression,EIF4E,0.002826479563667908
ctrpv2,GrowthPattern,expression,EIF4EBP1,0.0032474852779295687
ctrpv2,GrowthPattern,expression,EIF4G1,0.001716156804628663
ctrpv2,GrowthPattern,expression,EIF5,0.001876048993983579
ctrpv2,GrowthPattern,expression,ELAC2,0.0024414156473662645
ctrpv2,GrowthPattern,expression,ELAVL1,0.0022236027415644195
ctrpv2,GrowthPattern,expression,ELOVL6,0.0012769930572880818
ctrpv2,GrowthPattern,expression,EML3,0.003747404558553115
ctrpv2,GrowthPattern,expression,ENOPH1,0.002722783679780132
ctrpv2,GrowthPattern,expression,ENOSF1,0.0031494146357317837
ctrpv2,GrowthPattern,expression,EPB41L2,0.0032482544165777874
ctrpv2,GrowthPattern,expression,EPHA2,0.0024515679411444245
ctrpv2,GrowthPattern,expression,EPHA3,0.0024553639436845284
ctrpv2,GrowthPattern,expression,EPHB2,0.0019395554822045024
ctrpv2,GrowthPattern,expression,EPN2,0.002566159135640788
ctrpv2,GrowthPattern,expression,EPRS1,0.0028683292830751065
ctrpv2,GrowthPattern,expression,ERBB2,0.0022696811340109516
ctrpv2,GrowthPattern,expression,ERBB3,0.0030155555987573667
ctrpv2,GrowthPattern,expression,ESR1,0.002933382427133437
ctrpv2,GrowthPattern,expression,ESR2,0.002537799003796854
ctrpv2,GrowthPattern,expression,ETFB,0.002235846991639261
ctrpv2,GrowthPattern,expression,ETS1,0.0016244054958064237
ctrpv2,GrowthPattern,expression,ETV1,0.002224585855793856
ctrpv2,GrowthPattern,expression,EVL,0.0026614584056262373
ctrpv2,GrowthPattern,expression,EXO1,0.002088685047673312
ctrpv2,GrowthPattern,expression,EXOSC4,0.002131019681491601
ctrpv2,GrowthPattern,expression,EXT1,0.0027700784106081144
ctrpv2,GrowthPattern,expression,EZH2,0.0022803047492606495
ctrpv2,GrowthPattern,expression,F2R,0.0026621771422139047
ctrpv2,GrowthPattern,expression,FAAH,0.0020740309047268886
ctrpv2,GrowthPattern,expression,FAH,0.002753939176390879
ctrpv2,GrowthPattern,expression,FAIM,0.002797854693305716
ctrpv2,GrowthPattern,expression,FAM20B,0.0029498676788943918
ctrpv2,GrowthPattern,expression,FAS,0.0016675225619457849
ctrpv2,GrowthPattern,expression,FASN,0.003964444287495863
ctrpv2,GrowthPattern,expression,FAT1,0.0033707266585031683
ctrpv2,GrowthPattern,expression,FBXL12,0.0020207920935802265
ctrpv2,GrowthPattern,expression,FBXO11,0.0018540187572820377
ctrpv2,GrowthPattern,expression,FBXO21,0.002216059828398279
ctrpv2,GrowthPattern,expression,FBXO7,0.002157183866208362
ctrpv2,GrowthPattern,expression,FCHO1,0.0027919893299189146
ctrpv2,GrowthPattern,expression,FDFT1,0.0028575915673765737
ctrpv2,GrowthPattern,expression,FEZ2,0.0024813892976055236
ctrpv2,GrowthPattern,expression,FGFR1,0.0032878965535491716
ctrpv2,GrowthPattern,expression,FGFR2,0.0030577942762360795
ctrpv2,GrowthPattern,expression,FGFR3,0.002703929071274828
ctrpv2,GrowthPattern,expression,FGFR4,0.003074950188874351
ctrpv2,GrowthPattern,expression,FHL2,0.0019363048260948184
ctrpv2,GrowthPattern,expression,FIS1,0.0030938407632744138
ctrpv2,GrowthPattern,expression,FKBP14,0.002202314239681192
ctrpv2,GrowthPattern,expression,FKBP4,0.002800358310649274
ctrpv2,GrowthPattern,expression,FLT1,0.0025575629365328085
ctrpv2,GrowthPattern,expression,FLT3,0.0027229162509586763
ctrpv2,GrowthPattern,expression,FLT4,0.0020040502459827067
ctrpv2,GrowthPattern,expression,FNTA,0.0034122520909608024
ctrpv2,GrowthPattern,expression,FOS,0.0025930675364043937
ctrpv2,GrowthPattern,expression,FOSL1,0.002520505603248529
ctrpv2,GrowthPattern,expression,FOXA1,0.002381949569467453
ctrpv2,GrowthPattern,expression,FOXC1,0.002397146933257808
ctrpv2,GrowthPattern,expression,FOXJ3,0.0033490661888088886
ctrpv2,GrowthPattern,expression,FOXO3,0.0032071211082776384
ctrpv2,GrowthPattern,expression,FPGS,0.001667094053454593
ctrpv2,GrowthPattern,expression,FRS2,0.001930983542976528
ctrpv2,GrowthPattern,expression,FSD1,0.0023650719606950277
ctrpv2,GrowthPattern,expression,FUT1,0.0034421488829270964
ctrpv2,GrowthPattern,expression,FYN,0.002494616724857725
ctrpv2,GrowthPattern,expression,FZD1,0.0029543658441768417
ctrpv2,GrowthPattern,expression,FZD7,0.0030097241373757662
ctrpv2,GrowthPattern,expression,G3BP1,0.0019056890693433515
ctrpv2,GrowthPattern,expression,GAA,0.0022017527516903944
ctrpv2,GrowthPattern,expression,GABPB1,0.002330226466069409
ctrpv2,GrowthPattern,expression,GADD45A,0.002364963644446525
ctrpv2,GrowthPattern,expression,GADD45B,0.003079331178592303
ctrpv2,GrowthPattern,expression,GALE,0.0026470364131520575
ctrpv2,GrowthPattern,expression,GAPDH,0.0023107760625021533
ctrpv2,GrowthPattern,expression,GARRE1,0.0027540620981418395
ctrpv2,GrowthPattern,expression,GATA2,0.001989884048823438
ctrpv2,GrowthPattern,expression,GATA3,0.0024604096118349523
ctrpv2,GrowthPattern,expression,GDPD5,0.002006008256392747
ctrpv2,GrowthPattern,expression,GET1,0.00348209565584387
ctrpv2,GrowthPattern,expression,GFOD1,0.0023670136789516708
ctrpv2,GrowthPattern,expression,GFPT1,0.002652677502574527
ctrpv2,GrowthPattern,expression,GFUS,0.0024954463851969253
ctrpv2,GrowthPattern,expression,GHR,0.002519828917525128
ctrpv2,GrowthPattern,expression,GLI2,0.002638951322576749
ctrpv2,GrowthPattern,expression,GLOD4,0.0017043951541491683
ctrpv2,GrowthPattern,expression,GLRX,0.0036894518640579917
ctrpv2,GrowthPattern,expression,GMNN,0.0019569515678808224
ctrpv2,GrowthPattern,expression,GNA11,0.001792461108522882
ctrpv2,GrowthPattern,expression,GNA15,0.0022113538483910416
ctrpv2,GrowthPattern,expression,GNAI1,0.0030143739193378705
ctrpv2,GrowthPattern,expression,GNAI2,0.0024606349415026707
ctrpv2,GrowthPattern,expression,GNAS,0.0032619616435364497
ctrpv2,GrowthPattern,expression,GNB5,0.0020164735191838764
ctrpv2,GrowthPattern,expression,GNPDA1,0.0021742323101531557
ctrpv2,GrowthPattern,expression,GOLT1B,0.0020586760583920314
ctrpv2,GrowthPattern,expression,GPATCH8,0.002325738315917373
ctrpv2,GrowthPattern,expression,GPC1,0.0026264959532158417
ctrpv2,GrowthPattern,expression,GPER1,0.0025365695023572134
ctrpv2,GrowthPattern,expression,GPR160,0.0015348160360027976
ctrpv2,GrowthPattern,expression,GRB10,0.002481314752706632
ctrpv2,GrowthPattern,expression,GRB7,0.002246349668979149
ctrpv2,GrowthPattern,expression,GRN,0.0018767394749348084
ctrpv2,GrowthPattern,expression,GRWD1,0.0018490072372175097
ctrpv2,GrowthPattern,expression,GSK3A,0.0018409600184280423
ctrpv2,GrowthPattern,expression,GSK3B,0.002420218455865291
ctrpv2,GrowthPattern,expression,GSTZ1,0.0020113885575190845
ctrpv2,GrowthPattern,expression,GTF2A2,0.0027610530389384122
ctrpv2,GrowthPattern,expression,GTF2E2,0.0027821031582773623
ctrpv2,GrowthPattern,expression,GTPBP8,0.0025691058373270475
ctrpv2,GrowthPattern,expression,H2AZ2,0.002674817188382721
ctrpv2,GrowthPattern,expression,H2BC12,0.00341108065806658
ctrpv2,GrowthPattern,expression,H2BC21,0.003504418247000648
ctrpv2,GrowthPattern,expression,HADH,0.002289951819705851
ctrpv2,GrowthPattern,expression,HAT1,0.001598437134690878
ctrpv2,GrowthPattern,expression,HDAC1,0.003129781792309316
ctrpv2,GrowthPattern,expression,HDAC2,0.0029825171108014115
ctrpv2,GrowthPattern,expression,HDAC3,0.002825246826715798
ctrpv2,GrowthPattern,expression,HDAC6,0.0010881765227871319
ctrpv2,GrowthPattern,expression,HDAC8,0.0022823884921806025
ctrpv2,GrowthPattern,expression,HEATR1,0.00293915406076047
ctrpv2,GrowthPattern,expression,HEBP1,0.0023629947647421617
ctrpv2,GrowthPattern,expression,HERC6,0.0013539651673345626
ctrpv2,GrowthPattern,expression,HERPUD1,0.001671645672368534
ctrpv2,GrowthPattern,expression,HES1,0.002941998910499336
ctrpv2,GrowthPattern,expression,HK1,0.00343397527051027
ctrpv2,GrowthPattern,expression,HLA-DRA,0.0026954648682692445
ctrpv2,GrowthPattern,expression,HMG20B,0.002629376779225032
ctrpv2,GrowthPattern,expression,HMGA2,0.0023597962723802303
ctrpv2,GrowthPattern,expression,HMGCR,0.003690194379491305
ctrpv2,GrowthPattern,expression,HMGCS1,0.003033522086551139
ctrpv2,GrowthPattern,expression,HMOX1,0.001795331669645547
ctrpv2,GrowthPattern,expression,HNF4A,0.00350108695958764
ctrpv2,GrowthPattern,expression,HOMER2,0.002424864891618944
ctrpv2,GrowthPattern,expression,HOOK2,0.002729718395378769
ctrpv2,GrowthPattern,expression,HS2ST1,0.0030297932759825947
ctrpv2,GrowthPattern,expression,HSP90AA1,0.0019200140649639273
ctrpv2,GrowthPattern,expression,HSP90AB1,0.002672196592557724
ctrpv2,GrowthPattern,expression,HSP90B1,0.002077288275762555
ctrpv2,GrowthPattern,expression,HSPA1A,0.0019498463703399127
ctrpv2,GrowthPattern,expression,HSPA1B,0.00287772418984989
ctrpv2,GrowthPattern,expression,HSPA1L,0.0028026875190993077
ctrpv2,GrowthPattern,expression,HSPA4,0.002145463922592824
ctrpv2,GrowthPattern,expression,HSPA8,0.0020728536214126647
