dataset,perm,gene,eta2_X
ctrpv2,15,TXNL4B,0.019972802229014226
ctrpv2,15,TXNRD1,0.02547686225122786
ctrpv2,15,TYMS,0.04074882345451524
ctrpv2,15,UBE2C,0.026030092189972577
ctrpv2,15,UBE2J1,0.04206899806881743
ctrpv2,15,UBE2L6,0.01786569448420106
ctrpv2,15,UBE2T,0.03298341178072304
ctrpv2,15,UBE3B,0.027727658200807772
ctrpv2,15,UBE3C,0.02385917903203086
ctrpv2,15,UBR7,0.026688054211961545
ctrpv2,15,UFM1,0.01610587200349773
ctrpv2,15,UGCG,0.028542398884933165
ctrpv2,15,UGDH,0.030619859629594605
ctrpv2,15,USP1,0.02733888626639541
ctrpv2,15,USP10,0.016381981717794734
ctrpv2,15,USP13,0.024684610435530593
ctrpv2,15,USP14,0.04759352565807043
ctrpv2,15,USP22,0.029168455444199
ctrpv2,15,USP5,0.049395903847093976
ctrpv2,15,USP6NL,0.042208353126006036
ctrpv2,15,USP7,0.018374660956875143
ctrpv2,15,VAPB,0.03360804092332518
ctrpv2,15,VAT1,0.03507824885800037
ctrpv2,15,VAV3,0.03145468902408039
ctrpv2,15,VCP,0.04056380250067432
ctrpv2,15,VDAC1,0.03327542635716304
ctrpv2,15,VDAC2,0.03396825326591978
ctrpv2,15,VDR,0.03839531319904037
ctrpv2,15,VGLL4,0.017588065341275858
ctrpv2,15,VPS28,0.03361628529684723
ctrpv2,15,VPS72,0.026048134436429633
ctrpv2,15,WASF3,0.033726033994434516
ctrpv2,15,WDR7,0.02635215498862645
ctrpv2,15,WDTC1,0.012119075927375862
ctrpv2,15,WEE1,0.024305039789556015
ctrpv2,15,WFS1,0.03846587356187676
ctrpv2,15,WIPF2,0.016375129888418608
ctrpv2,15,XBP1,0.028673025382038433
ctrpv2,15,XIAP,0.03806910703196516
ctrpv2,15,XPNPEP1,0.029915966582069946
ctrpv2,15,XPO1,0.03283636011515897
ctrpv2,15,XPO7,0.02702166197342137
ctrpv2,15,YES1,0.026664086947300537
ctrpv2,15,YKT6,0.039304865732278225
ctrpv2,15,YME1L1,0.027532745350895105
ctrpv2,15,YTHDF1,0.026319173747031705
ctrpv2,15,ZDHHC6,0.017436078633998393
ctrpv2,15,ZFP36,0.013103414280389494
ctrpv2,15,ZMIZ1,0.025017544294302137
ctrpv2,15,ZMYM2,0.017144836478060203
ctrpv2,15,ZNF131,0.029124120040424268
ctrpv2,15,ZNF274,0.033155334516308026
ctrpv2,15,ZNF318,0.02707369390461591
ctrpv2,15,ZNF395,0.02499578309706692
ctrpv2,15,ZNF451,0.028565923981159057
ctrpv2,15,ZNF586,0.044239978755053797
ctrpv2,15,ZNF589,0.030114343860145075
ctrpv2,16,AARS1,0.023637977734597505
ctrpv2,16,ABCC5,0.029266170932288928
ctrpv2,16,ABCF1,0.020529064495817942
ctrpv2,16,ABCG2,0.012918953386093515
ctrpv2,16,ABHD4,0.034957401136355364
ctrpv2,16,ABHD6,0.025733882270861916
ctrpv2,16,ABL1,0.020945427099208748
ctrpv2,16,ACAA1,0.03363106332364469
ctrpv2,16,ACAT1,0.0227854048814219
ctrpv2,16,ACAT2,0.04275135213071505
ctrpv2,16,ACBD3,0.022262307865932692
ctrpv2,16,ACD,0.03122548523453522
ctrpv2,16,ACLY,0.02401488517652261
ctrpv2,16,ACTR3B,0.018903831440161837
ctrpv2,16,ADAM10,0.01686247313398937
ctrpv2,16,ADAT1,0.040182110811887946
ctrpv2,16,ADH5,0.018020575341905296
ctrpv2,16,ADI1,0.025284945440112807
ctrpv2,16,ADO,0.018679935664323584
ctrpv2,16,ADRB2,0.011351486853356048
ctrpv2,16,AGL,0.018139298207454767
ctrpv2,16,AHR,0.02765035876408722
ctrpv2,16,AKAP8,0.013649965589785722
ctrpv2,16,AKAP8L,0.014813014791840327
ctrpv2,16,AKR7A2,0.026701811374069587
ctrpv2,16,AKT1,0.031229986784645235
ctrpv2,16,AKT2,0.027254937398511796
ctrpv2,16,AKT3,0.009684470948156608
ctrpv2,16,ALAS1,0.022793494047975676
ctrpv2,16,ALDH7A1,0.017093518666308743
ctrpv2,16,ALDOA,0.019386839164509864
ctrpv2,16,ALK,0.01684737885570578
ctrpv2,16,AMDHD2,0.03428148680070148
ctrpv2,16,ANKRD10,0.022603836322983375
ctrpv2,16,ANLN,0.01834966437060961
ctrpv2,16,ANO10,0.022764393046132946
ctrpv2,16,ANPEP,0.0205721902584007
ctrpv2,16,ANXA7,0.04043504821415149
ctrpv2,16,APBB2,0.020679346453919747
ctrpv2,16,APH1A,0.031291271381008665
ctrpv2,16,APOE,0.007849664954747974
ctrpv2,16,APP,0.020356792708407873
ctrpv2,16,APPBP2,0.017145484021271945
ctrpv2,16,ARAF,0.024448669027417786
ctrpv2,16,ARFIP2,0.025897516992732378
ctrpv2,16,ARHGAP1,0.02394866004283777
ctrpv2,16,ARHGEF12,0.01882704107317094
ctrpv2,16,ARHGEF2,0.021684390662252688
ctrpv2,16,ARID4B,0.021349937293498777
ctrpv2,16,ARID5B,0.023499916617086742
ctrpv2,16,ARL4C,0.048501607144732214
ctrpv2,16,ARNT2,0.01673374323226272
ctrpv2,16,ARPP19,0.025444685851327503
ctrpv2,16,ASAH1,0.035740306961796135
ctrpv2,16,ASCC3,0.01789647510113357
ctrpv2,16,ATF1,0.01904033698051203
ctrpv2,16,ATF5,0.01480663709923532
ctrpv2,16,ATF6,0.02208225823867567
ctrpv2,16,ATG3,0.03291984197406946
ctrpv2,16,ATM,0.017624846416068814
ctrpv2,16,ATMIN,0.026370983215286796
ctrpv2,16,ATP11B,0.02762175853393786
ctrpv2,16,ATP1A1,0.023114766039409068
ctrpv2,16,ATP1A2,0.08805568607214365
ctrpv2,16,ATP1A3,0.024250544691597768
ctrpv2,16,ATP1A4,0.02663551454485482
ctrpv2,16,ATP1B1,0.03621631215985397
ctrpv2,16,ATP1B2,0.0308435473732338
ctrpv2,16,ATP1B3,0.03354992998423046
ctrpv2,16,ATP1B4,0.008596496696197753
ctrpv2,16,ATP2C1,0.03438871991216559
ctrpv2,16,ATP6V0B,0.012453918072222132
ctrpv2,16,ATP6V1D,0.027056859812641342
ctrpv2,16,ATR,0.01725824422201153
ctrpv2,16,AURKA,0.017270564156499527
ctrpv2,16,AURKB,0.040119301576567
ctrpv2,16,AURKC,0.02385052070515041
ctrpv2,16,AXIN1,0.029539519278583913
ctrpv2,16,BACE2,0.04335726034997523
ctrpv2,16,BAD,0.02984284126115337
ctrpv2,16,BAG1,0.01903692446172063
ctrpv2,16,BAG3,0.024558212017913167
ctrpv2,16,BAMBI,0.042343039773139246
ctrpv2,16,BAX,0.02188745799445935
ctrpv2,16,BCL2,0.029231080239317316
ctrpv2,16,BCL2L1,0.023747227979443546
ctrpv2,16,BCL2L2,0.018048019276124386
ctrpv2,16,BCL7B,0.028188493404045972
ctrpv2,16,BCR,0.032119831479511224
ctrpv2,16,BDH1,0.027069435148080138
ctrpv2,16,BECN1,0.025286920672232434
ctrpv2,16,BHLHE40,0.028018708027155243
ctrpv2,16,BID,0.01050647083052466
ctrpv2,16,BIRC2,0.01643959252445118
ctrpv2,16,BIRC5,0.022463499501758365
ctrpv2,16,BLCAP,0.03779375217509959
ctrpv2,16,BLMH,0.021649543894069763
ctrpv2,16,BLTP2,0.037182126882702615
ctrpv2,16,BLVRA,0.02566180434109597
ctrpv2,16,BMP4,0.029430325330634926
ctrpv2,16,BNIP3,0.013413753605911271
ctrpv2,16,BNIP3L,0.01598792952806442
ctrpv2,16,BPHL,0.0274896437363054
ctrpv2,16,BRAF,0.016594664759996235
ctrpv2,16,BRCA1,0.02079806294247059
ctrpv2,16,BRD2,0.037849031620649794
ctrpv2,16,BRD3,0.029182313149025474
ctrpv2,16,BRD4,0.017993910886477393
ctrpv2,16,BTK,0.026685093212691736
ctrpv2,16,BZW2,0.022267172229782917
ctrpv2,16,C2CD2,0.028673390864186077
ctrpv2,16,C2CD2L,0.028369069769132293
ctrpv2,16,C2CD5,0.025967879121086942
ctrpv2,16,C5,0.04160864358270706
ctrpv2,16,CA9,0.015430001032112095
ctrpv2,16,CAB39,0.011997787457472892
ctrpv2,16,CALM3,0.023702689742321766
ctrpv2,16,CALU,0.019574050475852176
ctrpv2,16,CAMSAP2,0.023785977417922363
ctrpv2,16,CANT1,0.03923360089631818
ctrpv2,16,CAPN1,0.031436930735822294
ctrpv2,16,CASC3,0.016669198004833543
ctrpv2,16,CASP10,0.031043068615567028
ctrpv2,16,CASP2,0.026832015708368018
ctrpv2,16,CASP3,0.01636470113590234
ctrpv2,16,CASP7,0.034908746575536706
ctrpv2,16,CAST,0.017359972467602888
ctrpv2,16,CAT,0.03205798906425169
ctrpv2,16,CBLB,0.02536137247665399
ctrpv2,16,CBR1,0.01722241783229496
ctrpv2,16,CBR3,0.016438634132731028
ctrpv2,16,CCDC85B,0.015701965954036477
ctrpv2,16,CCDC86,0.02701870032877914
ctrpv2,16,CCDC92,0.01793014706775654
ctrpv2,16,CCL2,0.015089661818603158
ctrpv2,16,CCNA1,0.03451245404851056
ctrpv2,16,CCNA2,0.026749875342872105
ctrpv2,16,CCNB1,0.022119949079017456
ctrpv2,16,CCND1,0.020347127928121024
ctrpv2,16,CCND3,0.024211742256026215
ctrpv2,16,CCNE1,0.016025491522978566
ctrpv2,16,CCNE2,0.029469870545487328
ctrpv2,16,CCNF,0.037769957275601236
ctrpv2,16,CCNH,0.023350431544140925
ctrpv2,16,CCP110,0.0240953529682944
ctrpv2,16,CD320,0.03040588772042572
ctrpv2,16,CD40,0.022618584214256676
ctrpv2,16,CD44,0.03714697325929028
ctrpv2,16,CDC20,0.01971590329937285
ctrpv2,16,CDC25A,0.028886109383940595
ctrpv2,16,CDC25B,0.04502066372059443
ctrpv2,16,CDC25C,0.024592315692632732
ctrpv2,16,CDC42,0.02402674096002712
ctrpv2,16,CDC45,0.035714598312767944
ctrpv2,16,CDC6,0.035500154265686076
ctrpv2,16,CDCA4,0.023584602130622304
ctrpv2,16,CDH3,0.024173114139590304
ctrpv2,16,CDK1,0.016616771046994157
ctrpv2,16,CDK16,0.016938977090748347
ctrpv2,16,CDK17,0.013379513685889527
ctrpv2,16,CDK19,0.030214346590704738
ctrpv2,16,CDK2,0.023867802721634232
ctrpv2,16,CDK4,0.03563117628973805
ctrpv2,16,CDK5,0.026372520212034147
ctrpv2,16,CDK5R1,0.025193652796268357
ctrpv2,16,CDK6,0.028414565224838036
ctrpv2,16,CDK7,0.024743592990646764
ctrpv2,16,CDK9,0.01995042596826906
ctrpv2,16,CDKL5,0.03739995079874051
ctrpv2,16,CDKN1B,0.0246611487572174
ctrpv2,16,CDKN2A,0.01990313396331827
ctrpv2,16,CEBPD,0.03697323493914758
ctrpv2,16,CEBPZ,0.020381849399875876
ctrpv2,16,CENPE,0.01703408167642744
ctrpv2,16,CENPF,0.030101685586746224
ctrpv2,16,CEP55,0.027628765587280956
ctrpv2,16,CEP57,0.00919436319135041
ctrpv2,16,CERK,0.012859499221038304
ctrpv2,16,CETN3,0.019723642169241933
ctrpv2,16,CFLAR,0.020787481218306134
ctrpv2,16,CGRRF1,0.019926360532463487
ctrpv2,16,CHAC1,0.03260208424476996
ctrpv2,16,CHEK1,0.022640875601746727
ctrpv2,16,CHEK2,0.025408011501525673
ctrpv2,16,CHIC2,0.015682394815250626
ctrpv2,16,CHMP6,0.02225542670977295
ctrpv2,16,CHN1,0.01274465999276217
ctrpv2,16,CIAO3,0.02987077761640552
ctrpv2,16,CIAPIN1,0.026789862216217805
ctrpv2,16,CIRBP,0.015760590045618254
ctrpv2,16,CISD1,0.014480116910596594
ctrpv2,16,CLIC4,0.027546041538774536
ctrpv2,16,CLPX,0.017426618484521924
ctrpv2,16,CLSTN1,0.016483960075034096
ctrpv2,16,CLTA,0.023378348946391857
ctrpv2,16,CLTB,0.028431444870658608
ctrpv2,16,CLTC,0.020256116809681413
ctrpv2,16,CLTCL1,0.011702231071461355
ctrpv2,16,CMPK1,0.028993107898165414
ctrpv2,16,CNDP2,0.030246604226949362
ctrpv2,16,CNOT4,0.013580819606557534
ctrpv2,16,CNPY3,0.029068593647584337
ctrpv2,16,CNR2,0.02495657380438203
ctrpv2,16,COASY,0.028339055312269802
ctrpv2,16,COG2,0.022691262248098854
ctrpv2,16,COG4,0.037237134199046985
ctrpv2,16,COG7,0.026804118067400323
ctrpv2,16,COL1A1,0.020320545144785436
ctrpv2,16,COL4A1,0.02539590309848095
ctrpv2,16,COPB2,0.02823163752087761
ctrpv2,16,COPS7A,0.021151667610418725
ctrpv2,16,CORO1A,0.019081877311632526
ctrpv2,16,CPNE3,0.027112002037801175
ctrpv2,16,CPSF4,0.01756850059505763
ctrpv2,16,CPT1A,0.028104074018780692
ctrpv2,16,CREB1,0.0164710858892393
ctrpv2,16,CREG1,0.02202288363242681
ctrpv2,16,CRELD2,0.039229495744862654
ctrpv2,16,CRK,0.022316014249818387
ctrpv2,16,CRKL,0.014547171888492671
ctrpv2,16,CRTAP,0.017733165188887897
ctrpv2,16,CRYZ,0.0284094754809197
ctrpv2,16,CSK,0.025920873577474232
ctrpv2,16,CSNK1A1,0.03163539574594487
ctrpv2,16,CSNK1E,0.024686448274743984
ctrpv2,16,CSNK2A1,0.0182210198941884
ctrpv2,16,CSNK2A2,0.023608519854714002
ctrpv2,16,CSRP1,0.019629722808460863
ctrpv2,16,CTNNAL1,0.02269179529758222
ctrpv2,16,CTNND1,0.03102062539583317
ctrpv2,16,CTTN,0.024520775391134415
ctrpv2,16,CUL1,0.02383371160932601
ctrpv2,16,CXCL2,0.01910188595450125
ctrpv2,16,CXCR2,0.027960974171445878
ctrpv2,16,CXCR4,0.025885358367755292
ctrpv2,16,CXXC5,0.0252205183649522
ctrpv2,16,CYB561,0.03129743148015278
ctrpv2,16,CYTH1,0.042275382355537135
ctrpv2,16,DAG1,0.017991427747137845
ctrpv2,16,DAXX,0.023766558793964786
ctrpv2,16,DCK,0.020473690993454162
ctrpv2,16,DCLK1,0.01822987352796817
ctrpv2,16,DCTD,0.02115410503578411
ctrpv2,16,DCUN1D4,0.03401243167524373
ctrpv2,16,DDB2,0.023884104715891807
ctrpv2,16,DDIT4,0.04691965894222319
ctrpv2,16,DDR1,0.03552722924171427
ctrpv2,16,DDX10,0.0203250262480806
ctrpv2,16,DDX42,0.01641604745237821
ctrpv2,16,DECR1,0.042239970289976544
ctrpv2,16,DENND2D,0.015651984500778943
ctrpv2,16,DERA,0.032399470155578806
ctrpv2,16,DFFA,0.024659412037573734
ctrpv2,16,DFFB,0.024147215187105796
ctrpv2,16,DHDDS,0.02500118509741641
ctrpv2,16,DHFR,0.028293909577770344
ctrpv2,16,DHRS7,0.05154248558959205
ctrpv2,16,DHX29,0.01882018175428283
ctrpv2,16,DIABLO,0.028390353149199382
ctrpv2,16,DIPK1A,0.024163866775819196
ctrpv2,16,DLD,0.03352638207629492
ctrpv2,16,DMTF1,0.02065533871109708
ctrpv2,16,DNAJA3,0.02468836974890935
ctrpv2,16,DNAJB1,0.021340450090861517
ctrpv2,16,DNAJB2,0.020207286015082888
ctrpv2,16,DNAJB6,0.012020636319506494
ctrpv2,16,DNAJC15,0.024547624918838065
ctrpv2,16,DNM1,0.02065879141512644
ctrpv2,16,DNM1L,0.043346542815412774
ctrpv2,16,DNMT1,0.026000934587274833
ctrpv2,16,DNMT3A,0.01707796993246958
ctrpv2,16,DNTTIP2,0.018713672569491028
ctrpv2,16,DPH2,0.015530941655279672
ctrpv2,16,DRAP1,0.01613917727336987
ctrpv2,16,DRD2,0.05042492896438384
ctrpv2,16,DSG2,0.03496992241233929
ctrpv2,16,DUSP11,0.0199964378476548
ctrpv2,16,DUSP14,0.02240159635830486
ctrpv2,16,DUSP22,0.024370534366245478
ctrpv2,16,DUSP3,0.011873322478595943
ctrpv2,16,DUSP4,0.030543765266450005
ctrpv2,16,DUSP6,0.02868408425980945
ctrpv2,16,DYRK3,0.017131757303815526
ctrpv2,16,E2F2,0.022085100225551053
ctrpv2,16,EAPP,0.026495411117931127
ctrpv2,16,EBNA1BP2,0.020848668116623517
ctrpv2,16,ECD,0.027428897806698868
ctrpv2,16,ECH1,0.032246382099178864
ctrpv2,16,EDEM1,0.022323005930872497
ctrpv2,16,EDN1,0.01837024163036809
ctrpv2,16,EED,0.020269868380785955
ctrpv2,16,EFCAB14,0.02194557633006937
ctrpv2,16,EGF,0.019517868524659407
ctrpv2,16,EGFR,0.019513293858104918
ctrpv2,16,EGR1,0.03337350757416524
ctrpv2,16,EHMT1,0.028449955615945006
ctrpv2,16,EHMT2,0.0211337505778468
ctrpv2,16,EIF4A2,0.020573382283679872
ctrpv2,16,EIF4E,0.026298554524327885
ctrpv2,16,EIF4EBP1,0.027762238087879133
ctrpv2,16,EIF4G1,0.03393646513625294
ctrpv2,16,EIF5,0.036765588303720266
ctrpv2,16,ELAC2,0.0234914165414233
ctrpv2,16,ELAVL1,0.01938129200013816
ctrpv2,16,ELOVL6,0.027976915920222094
ctrpv2,16,EML3,0.03493329237662863
ctrpv2,16,ENOPH1,0.02452923952096024
ctrpv2,16,ENOSF1,0.03083237898582195
ctrpv2,16,EPB41L2,0.03598530985973333
ctrpv2,16,EPHA2,0.018295569789713993
ctrpv2,16,EPHA3,0.0394265335448545
ctrpv2,16,EPHB2,0.017373621986955152
ctrpv2,16,EPN2,0.026171731147243787
ctrpv2,16,EPRS1,0.018617519345262287
ctrpv2,16,ERBB2,0.026234569232184885
ctrpv2,16,ERBB3,0.024725443365762025
ctrpv2,16,ESR1,0.02358144415929876
ctrpv2,16,ESR2,0.01897815506504069
ctrpv2,16,ETFB,0.029042667242660483
ctrpv2,16,ETS1,0.014551577193527824
ctrpv2,16,ETV1,0.024422904552797498
ctrpv2,16,EVL,0.0203709986805133
ctrpv2,16,EXO1,0.024946405756116383
ctrpv2,16,EXOSC4,0.01998082344471071
ctrpv2,16,EXT1,0.018503069613438956
ctrpv2,16,EZH2,0.02943569613275178
ctrpv2,16,F2R,0.016383524149448523
ctrpv2,16,FAAH,0.026874117064687796
ctrpv2,16,FAH,0.014484601571793952
ctrpv2,16,FAIM,0.033443699306827966
ctrpv2,16,FAM20B,0.026125158207840123
ctrpv2,16,FAS,0.02541811522560122
ctrpv2,16,FASN,0.028037155409907293
ctrpv2,16,FAT1,0.03740596586034614
ctrpv2,16,FBXL12,0.01971471873850044
ctrpv2,16,FBXO11,0.019881874410964225
ctrpv2,16,FBXO21,0.0356118201188155
ctrpv2,16,FBXO7,0.01907053481936779
ctrpv2,16,FCHO1,0.03590041673234667
ctrpv2,16,FDFT1,0.041098601565736116
ctrpv2,16,FEZ2,0.015180282838638724
ctrpv2,16,FGFR1,0.02196549070994344
ctrpv2,16,FGFR2,0.01984186820570852
ctrpv2,16,FGFR3,0.023393881622328756
ctrpv2,16,FGFR4,0.024757843087998027
ctrpv2,16,FHL2,0.020352038510248208
ctrpv2,16,FIS1,0.01944634035438271
ctrpv2,16,FKBP14,0.033167868670443884
ctrpv2,16,FKBP4,0.03907998358450979
ctrpv2,16,FLT1,0.02044835706915724
ctrpv2,16,FLT3,0.023339280817284827
ctrpv2,16,FLT4,0.03407616130155891
ctrpv2,16,FNTA,0.028539820212089936
ctrpv2,16,FOS,0.020160354239115323
ctrpv2,16,FOSL1,0.025916867118717542
ctrpv2,16,FOXA1,0.03714395026051948
ctrpv2,16,FOXC1,0.02575120909399945
ctrpv2,16,FOXJ3,0.01573652162091499
ctrpv2,16,FOXO3,0.028734843301012135
ctrpv2,16,FPGS,0.030048535984505843
ctrpv2,16,FRS2,0.020792497919590085
ctrpv2,16,FSD1,0.014616543822402286
ctrpv2,16,FUT1,0.043203792645134596
ctrpv2,16,FYN,0.018980751512568277
ctrpv2,16,FZD1,0.024943805397769088
ctrpv2,16,FZD7,0.016489810113487723
ctrpv2,16,G3BP1,0.0224284620264803
ctrpv2,16,GAA,0.02949345781652241
ctrpv2,16,GABPB1,0.024755667178004762
ctrpv2,16,GADD45A,0.02240112622994665
ctrpv2,16,GADD45B,0.009424488612718754
ctrpv2,16,GALE,0.027202923094270234
ctrpv2,16,GAPDH,0.02335988767255323
ctrpv2,16,GARRE1,0.020484088336015612
ctrpv2,16,GATA2,0.03158307599524425
ctrpv2,16,GATA3,0.029745188152157313
ctrpv2,16,GDPD5,0.01723442724068474
ctrpv2,16,GET1,0.012250503852595808
ctrpv2,16,GFOD1,0.03754753877565623
ctrpv2,16,GFPT1,0.02762056904674584
ctrpv2,16,GFUS,0.027465491831624195
ctrpv2,16,GHR,0.02290255445078428
ctrpv2,16,GLI2,0.021572536311469485
ctrpv2,16,GLOD4,0.04366497526731086
ctrpv2,16,GLRX,0.024612763430121927
ctrpv2,16,GMNN,0.03427627836431273
ctrpv2,16,GNA11,0.01816608137359957
ctrpv2,16,GNA15,0.01770980983177396
ctrpv2,16,GNAI1,0.013323064554757525
ctrpv2,16,GNAI2,0.017805543477120128
ctrpv2,16,GNAS,0.014173235638514855
ctrpv2,16,GNB5,0.015033177359598164
ctrpv2,16,GNPDA1,0.018106911995871937
ctrpv2,16,GOLT1B,0.021924758873254232
ctrpv2,16,GPATCH8,0.01691726243909629
ctrpv2,16,GPC1,0.023205478503274996
ctrpv2,16,GPER1,0.018443957335711796
ctrpv2,16,GPR160,0.029332814748366957
ctrpv2,16,GRB10,0.026425931758182673
ctrpv2,16,GRB7,0.02458328771888435
ctrpv2,16,GRN,0.01954843732022423
ctrpv2,16,GRWD1,0.02053212018385463
ctrpv2,16,GSK3A,0.019579869930891766
ctrpv2,16,GSK3B,0.026874889855203508
ctrpv2,16,GSTZ1,0.03593293345975182
ctrpv2,16,GTF2A2,0.01839200178205157
ctrpv2,16,GTF2E2,0.022933771304679166
ctrpv2,16,GTPBP8,0.02284080315825068
ctrpv2,16,H2AZ2,0.03323560649479555
ctrpv2,16,H2BC12,0.027671505607739497
ctrpv2,16,H2BC21,0.040437713454454245
ctrpv2,16,HADH,0.02308160253526813
ctrpv2,16,HAT1,0.020176877325843518
ctrpv2,16,HDAC1,0.029735950999948454
ctrpv2,16,HDAC2,0.025131361739477387
ctrpv2,16,HDAC3,0.018221837200163314
ctrpv2,16,HDAC6,0.023854847342077653
ctrpv2,16,HDAC8,0.020927543249160022
ctrpv2,16,HEATR1,0.012819139936118943
ctrpv2,16,HEBP1,0.014680840571011673
ctrpv2,16,HERC6,0.01734848311639997
ctrpv2,16,HERPUD1,0.02478828326213973
ctrpv2,16,HES1,0.02285119397477708
ctrpv2,16,HK1,0.023619114417581022
ctrpv2,16,HLA-DRA,0.01456370389864224
ctrpv2,16,HMG20B,0.02789901933657417
ctrpv2,16,HMGA2,0.023290985761771004
ctrpv2,16,HMGCR,0.034983758591863166
ctrpv2,16,HMGCS1,0.03981184109554708
ctrpv2,16,HMOX1,0.024408902523574465
ctrpv2,16,HNF4A,0.029260833945112058
ctrpv2,16,HOMER2,0.02779674601605478
ctrpv2,16,HOOK2,0.0312625240405596
ctrpv2,16,HS2ST1,0.020905143797717476
ctrpv2,16,HSP90AA1,0.03148615663479424
ctrpv2,16,HSP90AB1,0.015889499223477446
ctrpv2,16,HSP90B1,0.03396042434769182
ctrpv2,16,HSPA1A,0.03259214058926784
ctrpv2,16,HSPA1B,0.026700333143804864
ctrpv2,16,HSPA1L,0.029104891786971444
ctrpv2,16,HSPA4,0.019771877870548973
ctrpv2,16,HSPA8,0.04393416478954459
ctrpv2,16,HSPD1,0.015485145594218304
ctrpv2,16,HTRA1,0.028354257044333978
ctrpv2,16,HYOU1,0.03685924307963435
ctrpv2,16,IARS2,0.02800625676372115
ctrpv2,16,ICAM1,0.014413759445541708
ctrpv2,16,ICAM3,0.012611231012858238
ctrpv2,16,ICMT,0.029425635975909973
ctrpv2,16,ID2,0.026336944109423208
ctrpv2,16,IDE,0.03374572658607054
ctrpv2,16,IDH1,0.027261243155423567
ctrpv2,16,IER3,0.02982265154751869
ctrpv2,16,IFNAR1,0.015454846257921035
ctrpv2,16,IFRD2,0.025698318602295517
ctrpv2,16,IGF1R,0.02871259984877391
ctrpv2,16,IGF2BP2,0.01847415139125858
ctrpv2,16,IGF2R,0.030016946759913492
ctrpv2,16,IGFBP3,0.02201888014439527
ctrpv2,16,IGHMBP2,0.018935115650716896
ctrpv2,16,IKBKB,0.03375109557558559
ctrpv2,16,IKBKE,0.023087852647673428
ctrpv2,16,IKZF1,0.018678952107905423
ctrpv2,16,IL1B,0.022365781312916177
ctrpv2,16,IL4R,0.027636680620490024
ctrpv2,16,ILK,0.014797675364346131
ctrpv2,16,INPP1,0.0411113207939605
ctrpv2,16,INPP4B,0.03020616824726041
ctrpv2,16,INSIG1,0.04012379934174439
ctrpv2,16,INSR,0.017699758302024464
ctrpv2,16,INTS3,0.027464564962954265
ctrpv2,16,IPO13,0.01786657380954872
ctrpv2,16,IQGAP1,0.03409301842069203
ctrpv2,16,ISOC1,0.023839318086527506
ctrpv2,16,ITFG1,0.036142954928238775
ctrpv2,16,ITGAE,0.036243615014197046
ctrpv2,16,ITGB1BP1,0.03448305830804557
ctrpv2,16,ITGB5,0.01793754950215822
ctrpv2,16,JAK1,0.03903796685745148
ctrpv2,16,JAK2,0.02027162338639035
ctrpv2,16,JMJD6,0.020496259139317487
ctrpv2,16,JUN,0.013907846935263197
ctrpv2,16,KAT6A,0.02304523283054919
ctrpv2,16,KAT6B,0.032366484334414206
ctrpv2,16,KCNK1,0.026835397499881168
ctrpv2,16,KCTD5,0.02534351957719161
ctrpv2,16,KDM3A,0.025918885331443226
ctrpv2,16,KDM4A,0.01806407516097747
ctrpv2,16,KDM4B,0.01639018537366151
ctrpv2,16,KDM4C,0.02727937072750325
ctrpv2,16,KDM4D,0.03455064088524208
ctrpv2,16,KDM5A,0.02798632668066055
ctrpv2,16,KDM5B,0.019162900162732633
ctrpv2,16,KDM6A,0.052224297737527986
ctrpv2,16,KDM6B,0.03427071086032713
ctrpv2,16,KDR,0.027979890275226228
ctrpv2,16,KEAP1,0.030520208711654964
ctrpv2,16,KIAA0753,0.03182459276460364
ctrpv2,16,KIF11,0.018710735321082188
ctrpv2,16,KIF14,0.02165720043216054
ctrpv2,16,KIF20A,0.02104090060623511
ctrpv2,16,KIF2C,0.027571996026427632
ctrpv2,16,KIF5C,0.0197341816909442
ctrpv2,16,KIT,0.02795256942813677
ctrpv2,16,KLHDC2,0.03938113525079436
ctrpv2,16,KLHL21,0.024068198113541373
ctrpv2,16,KLHL9,0.03631486387804322
ctrpv2,16,KPNB1,0.021369983720084144
ctrpv2,16,KRT14,0.025670828114750216
ctrpv2,16,KRT17,0.02069126317169705
ctrpv2,16,KRT5,0.018899499865191176
ctrpv2,16,KTN1,0.026862725163857685
ctrpv2,16,LAMA3,0.024028933189019747
ctrpv2,16,LAP3,0.024007226693405784
ctrpv2,16,LBR,0.02613311151803526
ctrpv2,16,LCK,0.019166139751956975
ctrpv2,16,LDHA,0.02135174547018829
ctrpv2,16,LDHB,0.024690708764263915
ctrpv2,16,LDHC,0.02467802328023043
ctrpv2,16,LGALS8,0.024041906343347845
ctrpv2,16,LGMN,0.03484018325975161
ctrpv2,16,LIG1,0.021882408955523756
ctrpv2,16,LIPA,0.04363038746070249
ctrpv2,16,LOXL1,0.02600596568338855
ctrpv2,16,LPAR2,0.020197323730700108
ctrpv2,16,LPGAT1,0.03861472845038364
ctrpv2,16,LRP10,0.047261244744815564
ctrpv2,16,LRPAP1,0.012096751262656625
ctrpv2,16,LRRC41,0.013808584633953305
ctrpv2,16,LRRK2,0.026974222959658612
ctrpv2,16,LSM6,0.026904037061317776
ctrpv2,16,LSR,0.02606726539822241
ctrpv2,16,LYN,0.02451411417031055
ctrpv2,16,LYRM1,0.033071097622843576
