dataset,perm,item,eta2_y
ctrpv2,12,mim1,0.025105479415394233
ctrpv2,12,momelotinib,0.05630122028640071
ctrpv2,12,myricetin,0.04820811307868047
ctrpv2,12,nakiterpiosin,0.029863296339916457
ctrpv2,12,narciclasine,0.0219260621321109
ctrpv2,12,navitoclax-MST-312 (1-1 mol-mol),0.037369612894210785
ctrpv2,12,navitoclax-PLX-4032 (1-1 mol-mol),0.044347832295175776
ctrpv2,12,navitoclax-birinapant (1-1 mol-mol),0.038721899887687546
ctrpv2,12,navitoclax-gemcitabine (1-1 mol-mol),0.043001418115299284
ctrpv2,12,navitoclax-piperlongumine (1-1 mol-mol),0.041727381781560796
ctrpv2,12,navitoclax-pluripotin (1-1 mol-mol),0.032987969071333036
ctrpv2,12,navitoclax-sorafenib (1-1 mol-mol),0.01876768472522882
ctrpv2,12,necrostatin-1,0.02572102052035726
ctrpv2,12,necrostatin-7,0.08889031147951418
ctrpv2,12,necrosulfonamide,0.03444893207490796
ctrpv2,12,neopeltolide,0.11070402498677098
ctrpv2,12,neratinib,0.03926349283226964
ctrpv2,12,niclosamide,0.058249620026476934
ctrpv2,12,obatoclax,0.024156481919071996
ctrpv2,12,oligomycin A,0.05393832721142597
ctrpv2,12,omacetaxine mepesuccinate,0.044021513876432966
ctrpv2,12,ouabain,0.043090603779658405
ctrpv2,12,pandacostat,0.11338044831075657
ctrpv2,12,parbendazole,0.037354372518007044
ctrpv2,12,phloretin,0.02827223919612732
ctrpv2,12,pifithrin-alpha,0.1230025643380848
ctrpv2,12,pifithrin-mu,0.039028041813853165
ctrpv2,12,piperlongumine-MST-312 (1-1 mol-mol),0.0341754070055253
ctrpv2,12,pitstop2,0.14908596712718938
ctrpv2,12,pluripotin,0.059941474936449114
ctrpv2,12,prochlorperazine,0.03356861741366407
ctrpv2,12,purmorphamine,0.18458272191939315
ctrpv2,12,pyrazolanthrone,0.07231884404366828
ctrpv2,12,regorafenib,0.08769758917899127
ctrpv2,12,rigosertib,0.034837624236502676
ctrpv2,12,salermide,0.06281927178902066
ctrpv2,12,salermide-PLX-4032 (12-1 mol-mol),0.07608995530388107
ctrpv2,12,selumetinib-BRD-A02303741 (4-1 mol-mol),0.04138548326750729
ctrpv2,12,selumetinib-GDC-0941 (4-1 mol-mol),0.029221568371798675
ctrpv2,12,selumetinib-JQ-1 (4-1 mol-mol),0.034334472555143915
ctrpv2,12,selumetinib-MK-2206 (8-1 mol-mol),0.04813076517958282
ctrpv2,12,selumetinib-PLX-4032 (8-1 mol-mol),0.03286927798447302
ctrpv2,12,selumetinib-UNC0638 (4-1 mol-mol),0.04677693071662279
ctrpv2,12,selumetinib-decitabine (4-1 mol-mol),0.043342011045008934
ctrpv2,12,selumetinib-navitoclax (8-1 mol-mol),0.033834124024361645
ctrpv2,12,selumetinib-piperlongumine (8-1 mol-mol),0.030404153389539147
ctrpv2,12,selumetinib-tretinoin (2-1 mol-mol),0.05057500907439441
ctrpv2,12,selumetinib-vorinostat (8-1 mol-mol),0.03950770650373981
ctrpv2,12,serdemetan-SCH-529074 (1-1 mol-mol),0.03586557339011052
ctrpv2,12,silmitasertib,0.07944494072892119
ctrpv2,12,simvastatin,0.03977880171330692
ctrpv2,12,sirolimus-bortezomib (250-1 mol-mol),0.058807825225594794
ctrpv2,12,skepinone-L,0.050156438471474635
ctrpv2,12,sotrastaurin,0.07256022686838448
ctrpv2,12,spautin-1,0.04261290293106711
ctrpv2,12,staurosporine,0.1479172753443511
ctrpv2,12,tacedinaline,0.031450435036111564
ctrpv2,12,tacrolimus,0.07111230251666689
ctrpv2,12,tamatinib,0.187374431759658
ctrpv2,12,tandutinib,0.043731955660693454
ctrpv2,12,tanespimycin-bortezomib (250-1 mol-mol),0.05044967371487054
ctrpv2,12,tanespimycin-gemcitabine (1-1 mol-mol),0.03363796055355124
ctrpv2,12,tigecycline,0.15472341501080278
ctrpv2,12,tivantinib,0.07705174603095084
ctrpv2,12,tosedostat,0.026977543804360026
ctrpv2,12,tretinoin-carboplatin (2-1 mol-mol),0.13591962585700382
ctrpv2,12,tretinoin-navitoclax (4-1 mol-mol),0.048653283581558335
ctrpv2,12,triazolothiadiazine,0.029655761281723054
ctrpv2,12,trifluoperazine,0.024912303129955196
ctrpv2,12,triptolide,0.03528416049651477
ctrpv2,12,valdecoxib,0.03066374298452764
ctrpv2,12,vincristine,0.04003131982375261
ctrpv2,12,vorinostat-carboplatin (1-1 mol-mol),0.0345772316244831
ctrpv2,12,vorinostat-navitoclax (4-1 mol-mol),0.03304362289941819
ctrpv2,12,zebularine,0.02837939462600155
ctrpv2,13,"(1S,3R)-Rsl3",0.03835840400997401
ctrpv2,13,16beta-Bromoandrosterone,0.11331812044970234
ctrpv2,13,3-Cl-AHPC,0.03565585589759934
ctrpv2,13,5-Fluorouracil,0.08657879891241729
ctrpv2,13,ABT-737,0.08433270229820597
ctrpv2,13,AGK-2,0.14559754368148262
ctrpv2,13,AM-580,0.08445110402474015
ctrpv2,13,AT13387,0.07609551479214502
ctrpv2,13,AT7867,0.02794344834303219
ctrpv2,13,AZ-3146,0.07101934444570723
ctrpv2,13,AZD-7545,0.04756023541252185
ctrpv2,13,AZD1480,0.0826494054831515
ctrpv2,13,AZD4547,0.03177887506428468
ctrpv2,13,AZD6482,0.039150651172413675
ctrpv2,13,AZD7762,0.03628064043377262
ctrpv2,13,AZD8055,0.052325190947956644
ctrpv2,13,Aacocf3,0.028134444664238048
ctrpv2,13,Afatinib,0.03642332666102534
ctrpv2,13,Alisertib,0.022977243942164823
ctrpv2,13,Alpelisib,0.08844675740161012
ctrpv2,13,Axitinib,0.049829865234422496
ctrpv2,13,Azacitidine,0.04730704634390974
ctrpv2,13,B02,0.022131154093509253
ctrpv2,13,BI-2536,0.027939956190978985
ctrpv2,13,BIBR-1532,0.030695136054580914
ctrpv2,13,BIX-01294,0.03953906875744545
ctrpv2,13,BMS-195614,0.0456703538484781
ctrpv2,13,BMS-270394,0.04705344500117515
ctrpv2,13,BMS-345541,0.022684845763059746
ctrpv2,13,BMS-536924,0.03269594855241045
ctrpv2,13,BMS-754807,0.0379379759788723
ctrpv2,13,BRD-A02303741-carboplatin (1-1 mol-mol),0.13503972478210274
ctrpv2,13,BRD-A02303741-navitoclax (2-1 mol-mol),0.049790868738604284
ctrpv2,13,BRD-A71883111,0.29739101687177966
ctrpv2,13,BRD-A94377914,0.048671240721452375
ctrpv2,13,BRD-K02251932,0.05229457215564419
ctrpv2,13,BRD-K11533227,0.06899562660439167
ctrpv2,13,BRD-K13999467,0.015590617746554677
ctrpv2,13,BRD-K14844214,0.1157214221247221
ctrpv2,13,BRD-K19103580,0.02455265259491858
ctrpv2,13,BRD-K24690302,0.030808277968284493
ctrpv2,13,BRD-K26531177,0.02526094878920498
ctrpv2,13,BRD-K27188169-navitoclax (2-1 mol-mol),0.1599512823259461
ctrpv2,13,BRD-K28456706,0.1394536429024292
ctrpv2,13,BRD-K34222889,0.018965139612067375
ctrpv2,13,BRD-K41597374,0.04212528051605649
ctrpv2,13,BRD-K42260513,0.13094980920860133
ctrpv2,13,BRD-K45681478,0.03020513212115135
ctrpv2,13,BRD-K50799972,0.04023269468980801
ctrpv2,13,BRD-K51490254,0.04733353608761578
ctrpv2,13,BRD-K52037352,0.08133449556116526
ctrpv2,13,BRD-K55116708,0.05076876384678364
ctrpv2,13,BRD-K55473186,0.23459744098245816
ctrpv2,13,BRD-K58306044-001-01-3,0.056860674588937565
ctrpv2,13,BRD-K61166597,0.0504351936066088
ctrpv2,13,BRD-K66453893,0.06860546788056925
ctrpv2,13,BRD-K66532283,0.037353489612165496
ctrpv2,13,BRD-K71781559,0.17694541473639602
ctrpv2,13,BRD-K71935468,0.06388782684539213
ctrpv2,13,BRD-K80183349,0.03523088471560195
ctrpv2,13,BRD-K85133207,0.07708499453762774
ctrpv2,13,BRD-K92856060,0.03716852873370507
ctrpv2,13,BRD-K94991378,0.06441402642796819
ctrpv2,13,BRD-K97651142,0.043985239489112475
ctrpv2,13,BRD-M00053801,0.07335688345113568
ctrpv2,13,BRD1240,0.040829180382539625
ctrpv2,13,BRD1835,0.04841555694131454
ctrpv2,13,BRD3308,0.07688738040417349
ctrpv2,13,BRD4132,0.03159932933947663
ctrpv2,13,BRD6340,0.03304440548769339
ctrpv2,13,BRD9647,0.03715118347362479
ctrpv2,13,BRD9876,0.12747104168602572
ctrpv2,13,Bax channel blocker,0.026354267860731286
ctrpv2,13,Belinostat,0.06801629927102192
ctrpv2,13,Bexarotene,0.09671916026926855
ctrpv2,13,Bml-281,0.0209936522744197
ctrpv2,13,Bortezomib,0.01581439069874517
ctrpv2,13,Bosutinib,0.03173107863960453
ctrpv2,13,CAY10594,0.058905994181400134
ctrpv2,13,CAY10618,0.03771380260302691
ctrpv2,13,CCT036477,0.019845288583960643
ctrpv2,13,CD-1530,0.05667710731041408
ctrpv2,13,CD-437,0.025053394580992754
ctrpv2,13,CHEMBL4788167,0.05257189349112283
ctrpv2,13,CHIR-99021,0.02365482556013075
ctrpv2,13,CHM-1,0.0438198402052352
ctrpv2,13,CI-976,0.08971142569917591
ctrpv2,13,CIL41,0.09139146534846
ctrpv2,13,CIL55,0.193141351516887
ctrpv2,13,CIL55A,0.055893058895189335
ctrpv2,13,CIL56,0.05404363523968342
ctrpv2,13,CIL70,0.05636116662501504
ctrpv2,13,COL-3,0.05685949999643514
ctrpv2,13,CR-1-31B,0.025337508290862867
ctrpv2,13,Cabozantinib,0.02998831761884965
ctrpv2,13,Canertinib,0.07534458067589643
ctrpv2,13,Cediranib,0.04723598398510868
ctrpv2,13,Ch-55,0.07028835004921045
ctrpv2,13,Compound 23 citrate,0.029328880080135324
ctrpv2,13,Compound 7d-cis,0.044274625285728175
ctrpv2,13,Crizotinib,0.02275089801317898
ctrpv2,13,DBeQ,0.03421424250614334
ctrpv2,13,Dabrafenib,0.18363129289058927
ctrpv2,13,Dacarbazine,0.044102855466549865
ctrpv2,13,Dactolisib,0.05211108891162901
ctrpv2,13,Daporinad,0.040136455706917526
ctrpv2,13,Dasatinib,0.03511128950901545
ctrpv2,13,Dinaciclib,0.07242761006597022
ctrpv2,13,Dnmdp,0.10595216088575829
ctrpv2,13,Docetaxel,0.08349790667199514
ctrpv2,13,Doramapimod,0.2130024729134756
ctrpv2,13,Doxorubicin,0.02168600539535602
ctrpv2,13,ELCPK,0.057529193570282314
ctrpv2,13,ETP-46464,0.1674934928121642
ctrpv2,13,Entinostat,0.030036431206763317
ctrpv2,13,Erlotinib,0.09271920462750105
ctrpv2,13,Etoposide,0.021132453507028887
ctrpv2,13,FQI-1,0.057666454204092256
ctrpv2,13,FQI-2,0.045818403685439706
ctrpv2,13,Fedratinib,0.048867444991317566
ctrpv2,13,Flavopiridol,0.03675112070087708
ctrpv2,13,Foretinib,0.022614298624344796
ctrpv2,13,GANT-61,0.09808564733384696
ctrpv2,13,GDC-0879,0.11113695193333892
ctrpv2,13,GMX-1778,0.027297519190412494
ctrpv2,13,GSK-3 inhibitor IX,0.03652624371176671
ctrpv2,13,GSK1059615,0.05102811598827784
ctrpv2,13,GSK2636771,0.19153048712498638
ctrpv2,13,GSK4112,0.2336990884931326
ctrpv2,13,GSK461364,0.03478111668633548
ctrpv2,13,GW-405833,0.020381918449480802
ctrpv2,13,GW-843682X,0.05511582059343904
ctrpv2,13,Gefitinib,0.05952482668938917
ctrpv2,13,Gemcitabine,0.05971468615353704
ctrpv2,13,HBX-41108,0.05157174051616281
ctrpv2,13,HC-067047,0.05097854461932162
ctrpv2,13,HLI 373,0.019132868760762752
ctrpv2,13,HMS3654N14,0.04343384213073093
ctrpv2,13,I-BET-151,0.026256300158994696
ctrpv2,13,I-BET-762,0.10000979554020903
ctrpv2,13,IC-87114,0.21837679191941986
ctrpv2,13,ICG-001,0.053951922828328516
ctrpv2,13,IPR-456,0.1313012833841466
ctrpv2,13,ISOX-bortezomib (250-1 mol-mol),0.05157905428492585
ctrpv2,13,IU1,0.04137691526152754
ctrpv2,13,Ibrutinib,0.055019552718934744
ctrpv2,13,Idelalisib,0.04367345208844459
ctrpv2,13,Imatinib,0.03136061432315658
ctrpv2,13,JQ-1,0.03803027850989231
ctrpv2,13,JQ-1-MK-0752 (1-1 mol-mol),0.04965528894357365
ctrpv2,13,JQ-1-UNC0638 (2-1 mol-mol),0.04381923069436165
ctrpv2,13,JQ-1-carboplatin (1-1 mol-mol),0.04036415745072684
ctrpv2,13,JQ-1-navitoclax (2-1 mol-mol),0.03874286324757803
ctrpv2,13,JQ-1-vorinostat (2-1 mol-mol),0.02276526509558066
ctrpv2,13,JQ12,0.029499993341138685
ctrpv2,13,JW-480,0.06693176964411794
ctrpv2,13,JW-74,0.1049040534490381
ctrpv2,13,KHS101,0.03263628142039472
ctrpv2,13,KPT185,0.03929642715174517
ctrpv2,13,KU 0060648,0.0442051987243561
ctrpv2,13,KU-0063794,0.07360169858179068
ctrpv2,13,KU-55933,0.037479783056689246
ctrpv2,13,KU-60019,0.039552201188352905
ctrpv2,13,KW-2449,0.018459795068706326
ctrpv2,13,KX2-391,0.04771787264364844
ctrpv2,13,Ki8751,0.09215802677619175
ctrpv2,13,Ko-143,0.04991477871555328
ctrpv2,13,L-685458,0.06935622047743509
ctrpv2,13,LE-135,0.03194864172073506
ctrpv2,13,LRRK2-IN-1,0.042331494582634153
ctrpv2,13,LY-2183240,0.03848514058219714
ctrpv2,13,Lapatinib,0.10750449623354533
ctrpv2,13,Linifanib,0.03669505362109966
ctrpv2,13,Linsitinib,0.04381238100094445
ctrpv2,13,MG-132,0.06965381835504683
ctrpv2,13,MGCD-265,0.030122218803350892
ctrpv2,13,MI-2,0.13574239248107
ctrpv2,13,MIRA-1,0.08351038256320804
ctrpv2,13,MK-1775,0.04536769582271377
ctrpv2,13,MK-2206,0.027406920797061824
ctrpv2,13,ML-031,0.061682860199648366
ctrpv2,13,ML006,0.16588845277070552
ctrpv2,13,ML029,0.016022311662368144
ctrpv2,13,ML050,0.0527677924754644
ctrpv2,13,ML162,0.03583801431497695
ctrpv2,13,ML203,0.09774359386099502
ctrpv2,13,ML210,0.045034584231885375
ctrpv2,13,ML239,0.06290009597863508
ctrpv2,13,ML311,0.044594325342687535
ctrpv2,13,ML320,0.04762485454389558
ctrpv2,13,MLN2238,0.01068220021296999
ctrpv2,13,MLN2480,0.041574355463797154
ctrpv2,13,MLS003179190,0.11041236079537722
ctrpv2,13,Masitinib,0.01659930926494808
ctrpv2,13,Mdivi-1,0.044650988672627026
ctrpv2,13,Methotrexate,0.04115185384593571
ctrpv2,13,Mitomycin-C,0.03135848803412423
ctrpv2,13,N9-isopropylolomoucine,0.03176224262248308
ctrpv2,13,NPC-26,0.16708311387286381
ctrpv2,13,NSC 74859,0.065039479447304
ctrpv2,13,NSC23766,0.033334323740816074
ctrpv2,13,NSC48300,0.035757064443149675
ctrpv2,13,NSC632839,0.04873583910043314
ctrpv2,13,NSC95397,0.023019151297924114
ctrpv2,13,NVP-231,0.05238623221797491
ctrpv2,13,NVP-ADW742,0.017669627505237644
ctrpv2,13,NVP-BSK805,0.02918520760829386
ctrpv2,13,Navitoclax,0.08019120624400354
ctrpv2,13,Neuronal differentiation inducer III,0.029034248597193744
ctrpv2,13,Nilotinib,0.03442287340080275
ctrpv2,13,Nintedanib,0.0989091244075083
ctrpv2,13,Nutlin-3,0.021684791985841313
ctrpv2,13,O-6-benzylguanine,0.07053702708962434
ctrpv2,13,OSI-027,0.03473124439064513
ctrpv2,13,OSI-930,0.09230335000695036
ctrpv2,13,Olaparib,0.02757245665256927
ctrpv2,13,Oxaliplatin,0.03353386994540496
ctrpv2,13,PAC-1,0.04028198277490641
ctrpv2,13,PCI-34051,0.03354684380159969
ctrpv2,13,PD 153035,0.09917253842978291
ctrpv2,13,PD318088,0.0216023140367985
ctrpv2,13,PDMP,0.02885169347537088
ctrpv2,13,PF-184,0.05503113713239962
ctrpv2,13,PF-3758309,0.046197308480596784
ctrpv2,13,PF-4800567 hydrochloride,0.07673176692416736
ctrpv2,13,PF-573228,0.03530041917988003
ctrpv2,13,PF-750,0.04284163855292358
ctrpv2,13,PHA-793887,0.053869577439004605
ctrpv2,13,PI-103,0.04225378451662246
ctrpv2,13,PIK-93,0.04331941609521253
ctrpv2,13,PL-DI,0.028614341592880534
ctrpv2,13,PLX-4032,0.11541280981651597
ctrpv2,13,PLX-4720,0.0339745478819519
ctrpv2,13,PRIMA-1,0.02889309602493253
ctrpv2,13,PRIMA-1-Met,0.23351953196995845
ctrpv2,13,PX-12,0.021860877191210295
ctrpv2,13,PYR-41,0.04325275475052668
ctrpv2,13,Paclitaxel,0.056652434490448766
ctrpv2,13,Panobinostat,0.0328999252917551
ctrpv2,13,Parthenolide,0.07386376298706336
ctrpv2,13,Pazopanib,0.05826240715257646
ctrpv2,13,Pevonedistat,0.04046088667600094
ctrpv2,13,Pictilisib,0.035243124892154226
ctrpv2,13,Piperlongumine,0.019755266996881012
ctrpv2,13,Quizartinib,0.07218888329325969
ctrpv2,13,R428,0.05554972984266421
ctrpv2,13,RAF265,0.07732667836794133
ctrpv2,13,RG-108,0.06872437472047471
ctrpv2,13,RITA,0.04089770074184953
ctrpv2,13,RO4929097,0.15918398267586786
ctrpv2,13,Rapamycin,0.0654521067265968
ctrpv2,13,Repligen 136,0.10003364563108655
ctrpv2,13,Rohinitib,0.02656308256121855
ctrpv2,13,Ruxolitinib,0.04275911101816135
ctrpv2,13,SB-225002,0.047975611848536256
ctrpv2,13,SB-431542,0.053089987331634586
ctrpv2,13,SB-525334,0.0327152643763833
ctrpv2,13,SB-743921,0.0445205365587253
ctrpv2,13,SCH-529074,0.02806297206069183
ctrpv2,13,SCH-79797,0.043862143657510656
ctrpv2,13,SCHEMBL16273428,0.05289991448907858
ctrpv2,13,SID 26681509,0.04034388317373505
ctrpv2,13,SKI-II,0.0472423185926657
ctrpv2,13,SMER-3,0.0490299198440886
ctrpv2,13,SN-38,0.0344468353152365
ctrpv2,13,SNS-032,0.03759683850408488
ctrpv2,13,SNX-2112,0.051937625833491104
ctrpv2,13,SNX-2112-bortezomib (250-1 mol-mol),0.03354867781856577
ctrpv2,13,SR1001,0.08516095856417137
ctrpv2,13,SRT-1720,0.03616972268857613
ctrpv2,13,STF-31,0.03621768043011068
ctrpv2,13,SU11274,0.08288671525617104
ctrpv2,13,Saracatinib,0.035997104041044406
ctrpv2,13,Selisistat,0.07898027372497161
ctrpv2,13,Selumetinib,0.0313502862809684
ctrpv2,13,Sepantronium bromide,0.03295970710562452
ctrpv2,13,Serdemetan,0.02380986914830983
ctrpv2,13,Sonidegib,0.1490710578184334
ctrpv2,13,Sorafenib,0.024555357846073038
ctrpv2,13,Sphingosine Kinase 1 Inhibitor II,0.013130646363237528
ctrpv2,13,StemRegenin 1,0.02792183358804641
ctrpv2,13,Sunitinib,0.041646015326854795
ctrpv2,13,TAE684,0.03171867409849403
ctrpv2,13,TCMDC-125552,0.055039984046608016
ctrpv2,13,TG-100-115,0.013167729423541621
ctrpv2,13,TGX-221,0.02582755900755947
ctrpv2,13,TPCA-1,0.03639605022034458
ctrpv2,13,TW-37,0.03039563323478642
ctrpv2,13,Tamoxifen,0.0692716922324924
ctrpv2,13,Tanespimycin,0.02950439730545527
ctrpv2,13,Telomerase Inhibitor IX,0.029568435288537896
ctrpv2,13,Temsirolimus,0.16078614837630714
ctrpv2,13,Teniposide,0.03889543688032247
ctrpv2,13,Tipifarnib,0.05939354772270046
ctrpv2,13,Tipifarnib S enantiomer,0.05264540282445131
ctrpv2,13,Tivozanib,0.026204249071394813
ctrpv2,13,Topotecan,0.03358559352132725
ctrpv2,13,Trametinib,0.10122101848195914
ctrpv2,13,Tretinoin,0.08012890924263746
ctrpv2,13,Tubastatin A,0.08702027046661848
ctrpv2,13,UNC0638,0.04982910198373822
ctrpv2,13,UNC0638-navitoclax (1-1 mol-mol),0.06534900806373378
ctrpv2,13,VER-155008,0.060253514280501894
ctrpv2,13,VU0155056,0.08939400045369555
ctrpv2,13,Vandetanib,0.05830314611218696
ctrpv2,13,Vorinostat,0.04367886906849983
ctrpv2,13,WP1130,0.026041538920109977
ctrpv2,13,WZ4002,0.08394146666776275
ctrpv2,13,WZ8040,0.03783504318762942
ctrpv2,13,XL765,0.135439268197161
ctrpv2,13,YK-4-279,0.048486603199466405
ctrpv2,13,ZSTK474,0.11293203634338846
ctrpv2,13,alisertib-navitoclax (2-1 mol-mol),0.04808824165802659
ctrpv2,13,apicidin,0.0332757668861945
ctrpv2,13,austocystin D,0.029616210476270187
ctrpv2,13,avicin D,0.07036945639327115
ctrpv2,13,avrainvillamide,0.05024854887564567
ctrpv2,13,barasertib,0.04027821588125849
ctrpv2,13,bardoxolone methyl,0.02185871900111848
ctrpv2,13,bendamustine,0.04670400041658721
ctrpv2,13,birinapant,0.10140912069918186
ctrpv2,13,bleomycin A2,0.029214657906532618
ctrpv2,13,brefeldin A,0.04580060313892411
ctrpv2,13,brivanib,0.0505731996322841
ctrpv2,13,carboplatin,0.14108624756371513
ctrpv2,13,carboplatin-UNC0638 (2-1 mol-mol),0.051085671158518094
ctrpv2,13,carboplatin-etoposide (40-17 mol-mol),0.025051577920626854
ctrpv2,13,cerulenin,0.029714422474025032
ctrpv2,13,chlorambucil,0.016656860719662093
ctrpv2,13,ciclopirox,0.027224226765119017
ctrpv2,13,ciclosporin,0.15991893405141377
ctrpv2,13,clofarabine,0.03649410093362431
ctrpv2,13,crizotinib-PLX-4032 (2-1 mol-mol),0.023164632852280015
ctrpv2,13,cucurbitacin I,0.022064472461072262
ctrpv2,13,curcumin,0.0168347394838217
ctrpv2,13,cyanoquinoline 11,0.09936122313202196
ctrpv2,13,cytarabine hydrochloride,0.050460436612438486
ctrpv2,13,cytochalasin B,0.03161979269350078
ctrpv2,13,decitabine,0.10030315369861804
ctrpv2,13,decitabine-carboplatin (1-1 mol-mol),0.0819573322293825
ctrpv2,13,decitabine-navitoclax (2-1 mol-mol),0.04375562167291599
ctrpv2,13,docetaxel-tanespimycin (2-1 mol-mol),0.044577037637792284
ctrpv2,13,doxorubicin-navitoclax (2-1 mol-mol),0.031693445976807774
ctrpv2,13,elocalcitol,0.0334674416806404
ctrpv2,13,epigallocatechin-3-monogallate,0.036679131281792676
ctrpv2,13,erastin,0.033229973279879164
ctrpv2,13,erlotinib-PLX-4032 (2-1 mol-mol),0.0701722094091921
ctrpv2,13,etomoxir,0.03839365344619541
ctrpv2,13,fingolimod,0.02047717702292902
ctrpv2,13,fluvastatin,0.020580160251051218
ctrpv2,13,fumonisin B1,0.2636464096766242
ctrpv2,13,gossypol,0.02255975648307606
ctrpv2,13,hyperforin,0.12247966610300182
ctrpv2,13,importazole,0.0503018814452834
ctrpv2,13,indisulam,0.0451459560980489
ctrpv2,13,isoevodiamine,0.04183352656483335
ctrpv2,13,isoliquiritigenin,0.08488912736570149
ctrpv2,13,itraconazole,0.3233089223452484
ctrpv2,13,lenvatinib,0.09164192053415418
ctrpv2,13,leptomycin B,0.03353792156123077
ctrpv2,13,lomeguatrib,0.03473258394793349
ctrpv2,13,lovastatin,0.03653466372980043
ctrpv2,13,manumycin A,0.04790967079926869
ctrpv2,13,marinopyrrole A,0.039109796085656116
ctrpv2,13,methylstat,0.04209030987394949
ctrpv2,13,mim1,0.038893120798589434
ctrpv2,13,momelotinib,0.03793928165327635
ctrpv2,13,myricetin,0.053637304917373015
ctrpv2,13,nakiterpiosin,0.058198913253952336
ctrpv2,13,narciclasine,0.035550025229441375
ctrpv2,13,navitoclax-MST-312 (1-1 mol-mol),0.03369769514048873
ctrpv2,13,navitoclax-PLX-4032 (1-1 mol-mol),0.0420516441056853
ctrpv2,13,navitoclax-birinapant (1-1 mol-mol),0.04768043309565658
ctrpv2,13,navitoclax-gemcitabine (1-1 mol-mol),0.04051043738555109
ctrpv2,13,navitoclax-piperlongumine (1-1 mol-mol),0.057868271892648565
ctrpv2,13,navitoclax-pluripotin (1-1 mol-mol),0.03624079518324078
ctrpv2,13,navitoclax-sorafenib (1-1 mol-mol),0.04004064389615601
ctrpv2,13,necrostatin-1,0.039798671803504826
ctrpv2,13,necrostatin-7,0.09735412891689972
ctrpv2,13,necrosulfonamide,0.03257067341433003
ctrpv2,13,neopeltolide,0.09867391422783135
ctrpv2,13,neratinib,0.06355362608298272
ctrpv2,13,niclosamide,0.036928854897447065
ctrpv2,13,obatoclax,0.033414937118013716
ctrpv2,13,oligomycin A,0.07295708877186302
ctrpv2,13,omacetaxine mepesuccinate,0.051514854360382695
ctrpv2,13,ouabain,0.03176354847799016
ctrpv2,13,pandacostat,0.1620663801138062
ctrpv2,13,parbendazole,0.047661603863558916
ctrpv2,13,phloretin,0.03126872843859848
ctrpv2,13,pifithrin-alpha,0.14684331911814497
ctrpv2,13,pifithrin-mu,0.05725997977810933
ctrpv2,13,piperlongumine-MST-312 (1-1 mol-mol),0.03092884108359861
ctrpv2,13,pitstop2,0.1595355736557276
ctrpv2,13,pluripotin,0.03148994880985744
ctrpv2,13,prochlorperazine,0.020375867059376714
ctrpv2,13,purmorphamine,0.29717957427756675
ctrpv2,13,pyrazolanthrone,0.06370842190157996
ctrpv2,13,regorafenib,0.05742625311455862
ctrpv2,13,rigosertib,0.060901934354307935
ctrpv2,13,salermide,0.06200135838825721
ctrpv2,13,salermide-PLX-4032 (12-1 mol-mol),0.05539993945197361
ctrpv2,13,selumetinib-BRD-A02303741 (4-1 mol-mol),0.03050700988091119
ctrpv2,13,selumetinib-GDC-0941 (4-1 mol-mol),0.02975934162495034
ctrpv2,13,selumetinib-JQ-1 (4-1 mol-mol),0.01096446482109897
ctrpv2,13,selumetinib-MK-2206 (8-1 mol-mol),0.01751223428780786
ctrpv2,13,selumetinib-PLX-4032 (8-1 mol-mol),0.028900295218879837
ctrpv2,13,selumetinib-UNC0638 (4-1 mol-mol),0.03468402722035994
ctrpv2,13,selumetinib-decitabine (4-1 mol-mol),0.026751164093819498
ctrpv2,13,selumetinib-navitoclax (8-1 mol-mol),0.034474489845946685
ctrpv2,13,selumetinib-piperlongumine (8-1 mol-mol),0.024381297841856477
ctrpv2,13,selumetinib-tretinoin (2-1 mol-mol),0.015400559605686247
ctrpv2,13,selumetinib-vorinostat (8-1 mol-mol),0.017586781563319366
ctrpv2,13,serdemetan-SCH-529074 (1-1 mol-mol),0.024472843102763906
ctrpv2,13,silmitasertib,0.04660608391499421
ctrpv2,13,simvastatin,0.06665455424434581
ctrpv2,13,sirolimus-bortezomib (250-1 mol-mol),0.03337686983699897
ctrpv2,13,skepinone-L,0.06121268516985282
ctrpv2,13,sotrastaurin,0.03230134356931721
ctrpv2,13,spautin-1,0.06875606224099089
ctrpv2,13,staurosporine,0.06924652466536606
ctrpv2,13,tacedinaline,0.06090972997873903
ctrpv2,13,tacrolimus,0.04838589866071376
ctrpv2,13,tamatinib,0.14227991575443164
ctrpv2,13,tandutinib,0.050571178631175905
ctrpv2,13,tanespimycin-bortezomib (250-1 mol-mol),0.03252521935921991
ctrpv2,13,tanespimycin-gemcitabine (1-1 mol-mol),0.01953110922441176
ctrpv2,13,tigecycline,0.13496163927035626
ctrpv2,13,tivantinib,0.06546663987215927
ctrpv2,13,tosedostat,0.049138049413566254
ctrpv2,13,tretinoin-carboplatin (2-1 mol-mol),0.06372195303790074
ctrpv2,13,tretinoin-navitoclax (4-1 mol-mol),0.06130607919793112
ctrpv2,13,triazolothiadiazine,0.07134697754523718
ctrpv2,13,trifluoperazine,0.025392489727835095
ctrpv2,13,triptolide,0.024643011568675044
ctrpv2,13,valdecoxib,0.033374400823874446
ctrpv2,13,vincristine,0.04253264690603961
ctrpv2,13,vorinostat-carboplatin (1-1 mol-mol),0.03895047459590808
